world_index,ellipse,marker_type
3120,"(562.4168090820312, 229.33932495117188)",Ref
3121,"(562.7332153320312, 229.03652954101562)",Ref
3122,"(563.1046752929688, 229.10467529296875)",Ref
3123,"(563.0613403320312, 229.04705810546875)",Ref
3124,"(563.0441284179688, 229.14979553222656)",Ref
3125,"(562.7911376953125, 229.20889282226562)",Ref
3126,"(562.6500854492188, 229.5368194580078)",Ref
3127,"(562.7518920898438, 229.9063262939453)",Ref
3128,"(562.8738403320312, 230.0)",Ref
3129,"(562.8330688476562, 229.94578552246094)",Ref
3130,"(562.6572265625, 229.72508239746094)",Ref
3131,"(562.7756958007812, 229.63156127929688)",Ref
3132,"(562.6161499023438, 229.6161651611328)",Ref
3133,"(563.2345581054688, 229.3009033203125)",Ref
3134,"(563.4228515625, 229.2683868408203)",Ref
3135,"(563.1708374023438, 229.5)",Ref
3136,"(562.9386596679688, 230.04705810546875)",Ref
3137,"(562.8330688476562, 230.05421447753906)",Ref
3138,"(562.953125, 230.2241668701172)",Ref
3139,"(562.9057006835938, 230.21812438964844)",Ref
3140,"(563.081787109375, 230.28334045410156)",Ref
3141,"(563.0, 230.3214111328125)",Ref
3142,"(562.94580078125, 230.16693115234375)",Ref
3143,"(562.8502807617188, 230.67874145507812)",Ref
3144,"(563.1497802734375, 230.95587158203125)",Ref
3145,"(563.3402099609375, 230.8843231201172)",Ref
3146,"(563.647216796875, 230.90711975097656)",Ref
3147,"(563.4072265625, 230.93988037109375)",Ref
3148,"(563.521728515625, 231.03216552734375)",Ref
3149,"(564.8567504882812, 505.80242919921875)",Ref
3150,"(564.8539428710938, 505.6807556152344)",Ref
3151,"(564.6134033203125, 505.31689453125)",Ref
3152,"(564.5443725585938, 505.1078796386719)",Ref
3153,"(564.2073364257812, 505.874267578125)",Ref
3154,"(564.4031372070312, 505.9676513671875)",Ref
3155,"(564.8798217773438, 506.2291259765625)",Ref
3156,"(565.0, 506.5)",Ref
3157,"(564.94580078125, 506.83306884765625)",Ref
3158,"(564.5, 507.0555419921875)",Ref
3159,"(564.1669311523438, 506.9457702636719)",Ref
3160,"(564.1192626953125, 506.8807373046875)",Ref
3161,"(564.1669311523438, 506.9457702636719)",Ref
3162,"(564.2364501953125, 506.8765563964844)",Ref
3163,"(564.2481079101562, 506.09368896484375)",Ref
3164,"(564.323974609375, 506.1221618652344)",Ref
3165,"(564.4625244140625, 505.9283447265625)",Ref
3166,"(564.5794677734375, 505.8462219238281)",Ref
3167,"(564.9214477539062, 505.6256408691406)",Ref
3168,"(564.9384155273438, 505.8415832519531)",Ref
3169,"(564.97509765625, 505.5819396972656)",Ref
3170,"(564.63818359375, 505.91632080078125)",Ref
3171,"(564.4556274414062, 505.8921203613281)",Ref
3172,"(564.081787109375, 505.2833251953125)",Ref
3173,"(564.2819213867188, 505.1783142089844)",Ref
3174,"(564.0942993164062, 505.2181091308594)",Ref
3175,"(564.02490234375, 505.4180603027344)",Ref
3176,"(564.174072265625, 505.492431640625)",Ref
3177,"(564.7657470703125, 505.3085021972656)",Ref
3178,"(564.755859375, 505.0747375488281)",Ref
3179,"(564.4129638671875, 505.13702392578125)",Ref
3180,"(564.203125, 505.0)",Ref
3181,"(564.1201782226562, 504.2291259765625)",Ref
3182,"(564.3251953125, 504.0244140625)",Ref
3183,"(564.3214111328125, 504.0)",Ref
3184,"(564.4180297851562, 503.97509765625)",Ref
3185,"(564.203125, 504.0)",Ref
3186,"(564.3214111328125, 504.0)",Ref
3187,"(564.518310546875, 503.8446960449219)",Ref
3188,"(564.8743286132812, 503.70770263671875)",Ref
3189,"(565.0, 503.796875)",Ref
3190,"(564.8179321289062, 503.75439453125)",Ref
3191,"(564.7254638671875, 503.9397888183594)",Ref
3192,"(564.410400390625, 504.4103698730469)",Ref
3193,"(564.1987915039062, 504.4720153808594)",Ref
3194,"(564.174072265625, 504.492431640625)",Ref
3195,"(563.967041015625, 504.49615478515625)",Ref
3196,"(564.0323486328125, 504.5968322753906)",Ref
3197,"(564.1143188476562, 504.5896301269531)",Ref
3198,"(564.9529418945312, 504.06134033203125)",Ref
3199,"(565.1669311523438, 503.9457702636719)",Ref
3200,"(564.9529418945312, 504.06134033203125)",Ref
3201,"(564.6597900390625, 504.11566162109375)",Ref
3202,"(564.5, 504.0)",Ref
3203,"(564.2745361328125, 504.0602111816406)",Ref
3204,"(564.546142578125, 503.9320983886719)",Ref
3205,"(302.628173828125, 231.53634643554688)",Ref
3206,"(302.5371398925781, 231.92947387695312)",Ref
3207,"(302.2553405761719, 231.66278076171875)",Ref
3208,"(302.4870910644531, 231.19790649414062)",Ref
3209,"(302.8650817871094, 231.2890625)",Ref
3210,"(303.0, 231.10997009277344)",Ref
3211,"(303.02490234375, 231.41806030273438)",Ref
3212,"(303.5, 231.62351989746094)",Ref
3213,"(303.6297302246094, 231.85792541503906)",Ref
3214,"(303.6435546875, 232.7474365234375)",Ref
3215,"(303.796875, 233.0)",Ref
3216,"(303.5775146484375, 233.07345581054688)",Ref
3217,"(303.62237548828125, 232.95706176757812)",Ref
3218,"(303.5, 233.0)",Ref
3219,"(303.7041320800781, 233.6092529296875)",Ref
3220,"(303.9063415527344, 233.36947631835938)",Ref
3221,"(304.0, 233.10997009277344)",Ref
3222,"(304.07330322265625, 233.5439910888672)",Ref
3223,"(303.7816162109375, 233.66592407226562)",Ref
3224,"(303.179931640625, 233.859130859375)",Ref
3225,"(303.2992248535156, 233.5552215576172)",Ref
3226,"(303.6758728027344, 233.66676330566406)",Ref
3227,"(303.39971923828125, 233.75929260253906)",Ref
3228,"(303.4628601074219, 233.92947387695312)",Ref
3229,"(303.3373107910156, 233.77122497558594)",Ref
3230,"(303.649169921875, 233.63307189941406)",Ref
3231,"(303.8813781738281, 233.67333984375)",Ref
3232,"(303.89154052734375, 233.66685485839844)",Ref
3233,"(304.02490234375, 233.58193969726562)",Ref
3234,"(304.0434875488281, 233.9658660888672)",Ref
3235,"(303.869384765625, 234.14256286621094)",Ref
3236,"(303.8744201660156, 234.44851684570312)",Ref
3237,"(303.564697265625, 234.33767700195312)",Ref
3238,"(303.3201599121094, 233.9492645263672)",Ref
3239,"(303.0961608886719, 233.9038543701172)",Ref
3240,"(303.0647888183594, 233.72569274902344)",Ref
3241,"(303.2996520996094, 233.7073516845703)",Ref
3242,"(303.8187255859375, 233.7385711669922)",Ref
3243,"(304.10498046875, 234.00987243652344)",Ref
3244,"(303.9252624511719, 234.75588989257812)",Ref
3245,"(303.9352111816406, 234.72569274902344)",Ref
3246,"(303.53387451171875, 234.5)",Ref
3247,"(303.2005310058594, 234.14462280273438)",Ref
3248,"(303.2845153808594, 234.0406036376953)",Ref
3249,"(303.35791015625, 234.28135681152344)",Ref
3250,"(303.1406555175781, 234.0393829345703)",Ref
3251,"(302.8944091796875, 233.8653564453125)",Ref
3252,"(302.60205078125, 233.84686279296875)",Ref
3253,"(302.64801025390625, 233.67539978027344)",Ref
3254,"(302.7980651855469, 233.27865600585938)",Ref
3255,"(303.058349609375, 233.0721893310547)",Ref
3256,"(303.10498046875, 233.00987243652344)",Ref
3257,"(302.97509765625, 233.41806030273438)",Ref
3258,"(302.7315673828125, 233.9845428466797)",Ref
3259,"(302.8190002441406, 233.6000213623047)",Ref
3260,"(302.7451171875, 233.54989624023438)",Ref
3261,"(827.2704467773438, 504.2338562011719)",Ref
3262,"(827.5409545898438, 504.5144958496094)",Ref
3263,"(827.9932250976562, 504.1227722167969)",Ref
3264,"(828.2383422851562, 503.8970642089844)",Ref
3265,"(828.1583862304688, 503.9383850097656)",Ref
3266,"(827.8330688476562, 503.9457702636719)",Ref
3267,"(827.2554321289062, 503.42474365234375)",Ref
3268,"(827.1046752929688, 503.10467529296875)",Ref
3269,"(827.4066772460938, 503.0048828125)",Ref
3270,"(827.388671875, 503.0849609375)",Ref
3271,"(827.1046752929688, 503.10467529296875)",Ref
3272,"(827.1583862304688, 502.9383850097656)",Ref
3273,"(827.203125, 503.0)",Ref
3274,"(827.796875, 503.0)",Ref
3275,"(828.0405883789062, 503.05560302734375)",Ref
3276,"(827.9785766601562, 503.10931396484375)",Ref
3277,"(827.6703491210938, 503.0709533691406)",Ref
3278,"(827.2481079101562, 503.09368896484375)",Ref
3279,"(827.2430419921875, 503.28131103515625)",Ref
3280,"(827.2914428710938, 503.4928283691406)",Ref
3281,"(827.238037109375, 503.9117736816406)",Ref
3282,"(827.0863647460938, 503.91363525390625)",Ref
3283,"(827.02490234375, 503.5819396972656)",Ref
3284,"(826.912109375, 503.7784118652344)",Ref
3285,"(827.05419921875, 504.16693115234375)",Ref
3286,"(827.5208740234375, 504.4390563964844)",Ref
3287,"(827.8016357421875, 504.7279052734375)",Ref
3288,"(827.544921875, 505.0705261230469)",Ref
3289,"(827.0, 505.203125)",Ref
3290,"(826.7274780273438, 505.7187805175781)",Ref
3291,"(826.8845825195312, 505.4971008300781)",Ref
3292,"(826.9351806640625, 505.2743225097656)",Ref
3293,"(826.97412109375, 505.2430725097656)",Ref
3294,"(827.0177612304688, 505.18438720703125)",Ref
3295,"(826.5933227539062, 504.9951171875)",Ref
3296,"(826.7129516601562, 504.82843017578125)",Ref
3297,"(826.8814086914062, 504.67333984375)",Ref
3298,"(826.9697265625, 504.2340393066406)",Ref
3299,"(826.6913452148438, 504.16937255859375)",Ref
3300,"(826.4176635742188, 504.4176940917969)",Ref
3301,"(826.251708984375, 504.6733093261719)",Ref
3302,"(826.2845458984375, 505.04058837890625)",Ref
3303,"(826.2481079101562, 505.09368896484375)",Ref
3304,"(826.1046752929688, 505.10467529296875)",Ref
3305,"(825.9881591796875, 505.10723876953125)",Ref
3306,"(826.0555419921875, 505.5)",Ref
3307,"(826.2239990234375, 505.7009582519531)",Ref
3308,"(826.462890625, 505.9294738769531)",Ref
3309,"(826.796875, 506.0)",Ref
3310,"(826.32666015625, 506.1186218261719)",Ref
3311,"(826.2845458984375, 505.95941162109375)",Ref
3312,"(826.029541015625, 505.68170166015625)",Ref
3313,"(826.0441284179688, 505.1497802734375)",Ref
3314,"(826.0863647460938, 504.91363525390625)",Ref
3315,"(826.1046752929688, 505.10467529296875)",Ref
3316,"(826.2997436523438, 505.4195251464844)",Ref
3317,"(302.6205749511719, 233.95663452148438)",Stop
3318,"(302.9473571777344, 233.9644012451172)",Ref
3319,"(302.92724609375, 233.63441467285156)",Ref
3320,"(302.95001220703125, 233.63421630859375)",Ref
3321,"(303.09820556640625, 233.6461944580078)",Ref
3322,"(303.44024658203125, 233.9345703125)",Ref
3323,"(303.417724609375, 234.5079345703125)",Ref
3324,"(303.2845153808594, 235.0406036376953)",Ref
3325,"(303.1406555175781, 235.0393829345703)",Ref
3326,"(303.0141906738281, 235.0142059326172)",Ref
3327,"(303.06109619140625, 234.95046997070312)",Ref
3328,"(303.0961608886719, 234.9038543701172)",Ref
3329,"(303.1785583496094, 234.44058227539062)",Ref
3330,"(303.0961608886719, 233.9038543701172)",Ref
3331,"(303.2247314453125, 233.4567108154297)",Ref
3332,"(303.3809509277344, 233.1484832763672)",Ref
3333,"(302.8111877441406, 233.03195190429688)",Ref
3334,"(302.12213134765625, 232.82034301757812)",Ref
3335,"(302.0, 232.6785888671875)",Ref
3336,"(302.1248474121094, 232.2595977783203)",Ref
3337,"(302.27130126953125, 232.41482543945312)",Ref
3338,"(302.2237548828125, 231.9147186279297)",Ref
3339,"(302.0, 231.79689025878906)",Ref
3340,"(302.3244934082031, 231.8067169189453)",Ref
3341,"(302.6869201660156, 231.65396118164062)",Ref
3342,"(303.0, 231.79689025878906)",Ref
3343,"(303.0244140625, 231.67483520507812)",Ref
3344,"(302.9404602050781, 232.18096923828125)",Ref
3345,"(302.7569274902344, 233.02584838867188)",Ref
3346,"(302.6219482421875, 233.48529052734375)",Ref
3347,"(302.552734375, 233.2346954345703)",Ref
3348,"(302.4224853515625, 233.07345581054688)",Ref
3349,"(302.1406555175781, 232.9606170654297)",Ref
3350,"(302.2430725097656, 232.97415161132812)",Ref
3351,"(302.5999450683594, 232.73965454101562)",Ref
3352,"(302.8789367675781, 232.321533203125)",Ref
3353,"(303.10498046875, 232.00987243652344)",Ref
3354,"(302.9352111816406, 232.27430725097656)",Ref
3355,"(302.90887451171875, 232.27655029296875)",Ref
3356,"(302.5371398925781, 232.07052612304688)",Ref
3357,"(302.4902648925781, 232.2722625732422)",Ref
3358,"(302.322021484375, 232.45079040527344)",Ref
3359,"(302.3742980957031, 232.3890380859375)",Ref
3360,"(302.1884460449219, 232.281005859375)",Ref
3361,"(302.1584167480469, 232.0615997314453)",Ref
3362,"(302.40838623046875, 232.1279754638672)",Ref
3363,"(302.26434326171875, 232.35922241210938)",Ref
3364,"(302.2548828125, 232.45010375976562)",Ref
3365,"(302.5, 233.0)",Ref
3366,"(302.5252990722656, 233.29901123046875)",Ref
3367,"(302.1029357910156, 233.7616424560547)",Ref
3368,"(301.96307373046875, 233.35968017578125)",Ref
3369,"(301.7837829589844, 233.09805297851562)",Ref
3370,"(301.8553771972656, 233.20053100585938)",Ref
3371,"(302.1406555175781, 233.0393829345703)",Ref
3372,"(302.44024658203125, 232.9345703125)",Ref
3373,"(826.5662841796875, 503.77020263671875)",Ref
3374,"(826.2845458984375, 504.04058837890625)",Ref
3375,"(826.063232421875, 504.0420837402344)",Ref
3376,"(826.0961303710938, 503.9038391113281)",Ref
3377,"(826.0, 503.3214111328125)",Ref
3378,"(826.0, 503.5)",Ref
3379,"(825.8953247070312, 503.89532470703125)",Ref
3380,"(825.7154541015625, 504.04058837890625)",Ref
3381,"(825.8593139648438, 504.0393981933594)",Ref
3382,"(826.063232421875, 503.9205627441406)",Ref
3383,"(825.9594116210938, 503.7154846191406)",Ref
3384,"(826.0405883789062, 503.2845153808594)",Ref
3385,"(825.94580078125, 503.83306884765625)",Ref
3386,"(825.7994995117188, 504.1446228027344)",Ref
3387,"(825.934814453125, 504.83868408203125)",Ref
3388,"(826.1522827148438, 505.3086242675781)",Ref
3389,"(826.1590576171875, 505.6959228515625)",Ref
3390,"(826.2845458984375, 504.95941162109375)",Ref
3391,"(826.18798828125, 504.81201171875)",Ref
3392,"(826.0936889648438, 504.6305236816406)",Ref
3393,"(826.3892822265625, 504.5)",Ref
3394,"(826.97509765625, 504.4180603027344)",Ref
3395,"(826.8814086914062, 504.67333984375)",Ref
3396,"(826.94580078125, 504.83306884765625)",Ref
3397,"(826.669677734375, 504.47528076171875)",Ref
3398,"(826.44921875, 504.10711669921875)",Ref
3399,"(826.5521240234375, 503.8980712890625)",Ref
3400,"(826.8894653320312, 503.70953369140625)",Ref
3401,"(826.89501953125, 503.9901428222656)",Ref
3402,"(826.5851440429688, 503.814453125)",Ref
3403,"(826.2340698242188, 504.0302734375)",Ref
3404,"(826.1256103515625, 504.5514831542969)",Ref
3405,"(826.5242309570312, 504.84710693359375)",Ref
3406,"(826.561279296875, 504.916748046875)",Ref
3407,"(826.796875, 505.0)",Ref
3408,"(826.6748046875, 505.0244140625)",Ref
3409,"(826.4085083007812, 505.1543273925781)",Ref
3410,"(826.3394775390625, 505.9325256347656)",Ref
3411,"(826.4031372070312, 505.9676513671875)",Ref
3412,"(826.6605224609375, 506.0674743652344)",Ref
3413,"(826.5038452148438, 505.9670104980469)",Ref
3414,"(826.1826171875, 505.8126525878906)",Ref
3415,"(826.1378784179688, 505.6090393066406)",Ref
3416,"(826.231201171875, 505.3539733886719)",Ref
3417,"(826.9384155273438, 505.1584167480469)",Ref
3418,"(827.0615844726562, 505.1584167480469)",Ref
3419,"(826.9606323242188, 505.8593444824219)",Ref
3420,"(826.5038452148438, 506.0329895019531)",Ref
3421,"(826.203125, 506.0)",Ref
3422,"(826.0615844726562, 505.8415832519531)",Ref
3423,"(826.0244140625, 505.6748352050781)",Ref
3424,"(826.0, 505.5)",Ref
3425,"(825.877197265625, 505.00677490234375)",Ref
3426,"(825.877197265625, 505.00677490234375)",Ref
3427,"(825.9384155273438, 505.1584167480469)",Ref
3428,"(826.2183837890625, 505.3340759277344)",Ref
3429,"(826.0467529296875, 230.5397491455078)",Ref
3430,"(826.1884765625, 230.718994140625)",Ref
3431,"(826.02490234375, 230.58193969726562)",Ref
3432,"(825.802978515625, 230.47390747070312)",Ref
3433,"(825.1884765625, 230.718994140625)",Ref
3434,"(825.1884765625, 230.718994140625)",Ref
3435,"(825.0523681640625, 230.7156524658203)",Ref
3436,"(824.97412109375, 230.75692749023438)",Ref
3437,"(824.9118041992188, 230.68936157226562)",Ref
3438,"(824.2774658203125, 230.8476104736328)",Ref
3439,"(824.3657836914062, 230.95001220703125)",Ref
3440,"(824.8233032226562, 230.94216918945312)",Ref
3441,"(825.037109375, 230.80679321289062)",Ref
3442,"(825.02587890625, 231.24307250976562)",Ref
3443,"(824.8190307617188, 231.6000213623047)",Ref
3444,"(824.4766235351562, 231.75804138183594)",Ref
3445,"(824.5460205078125, 231.19659423828125)",Ref
3446,"(824.8593139648438, 230.9606170654297)",Ref
3447,"(824.6122436523438, 231.2799072265625)",Ref
3448,"(824.8593139648438, 231.0393829345703)",Ref
3449,"(824.8416137695312, 230.9384002685547)",Ref
3450,"(825.1188354492188, 230.90538024902344)",Ref
3451,"(825.585205078125, 230.7286834716797)",Ref
3452,"(825.8416137695312, 230.9384002685547)",Ref
3453,"(825.8416137695312, 230.9384002685547)",Ref
3454,"(825.8523559570312, 230.78504943847656)",Ref
3455,"(825.7739868164062, 230.77398681640625)",Ref
3456,"(825.281005859375, 230.81155395507812)",Ref
3457,"(825.5, 231.0)",Ref
3458,"(825.462890625, 231.07052612304688)",Ref
3459,"(825.2704467773438, 230.8377227783203)",Ref
3460,"(825.0961303710938, 230.0961456298828)",Ref
3461,"(825.0507202148438, 230.3201446533203)",Ref
3462,"(825.5, 230.1480255126953)",Ref
3463,"(826.1766967773438, 230.05783081054688)",Ref
3464,"(826.7569580078125, 229.97415161132812)",Ref
3465,"(826.6756591796875, 229.8623046875)",Ref
3466,"(826.4324951171875, 229.80677795410156)",Ref
3467,"(826.0961303710938, 229.0961456298828)",Ref
3468,"(826.0610961914062, 229.04953002929688)",Ref
3469,"(826.0405883789062, 228.94439697265625)",Ref
3470,"(826.1029663085938, 228.7616424560547)",Ref
3471,"(825.8814086914062, 228.67333984375)",Ref
3472,"(825.675537109375, 228.1932830810547)",Ref
3473,"(825.3394775390625, 228.06747436523438)",Ref
3474,"(825.5, 228.1480255126953)",Ref
3475,"(825.94580078125, 228.16693115234375)",Ref
3476,"(826.0214233398438, 228.1093292236328)",Ref
3477,"(826.001708984375, 228.22120666503906)",Ref
3478,"(825.72412109375, 228.4915313720703)",Ref
3479,"(825.8416137695312, 228.9384002685547)",Ref
3480,"(825.902587890625, 229.01947021484375)",Ref
3481,"(825.8009643554688, 228.8406219482422)",Ref
3482,"(825.3849487304688, 228.6444091796875)",Ref
3483,"(825.0497436523438, 228.9166717529297)",Ref
3484,"(825.2092895507812, 229.40699768066406)",Ref
3485,"(305.27789306640625, 505.70404052734375)",Ref
3486,"(305.3828125, 505.2157287597656)",Ref
3487,"(305.0715637207031, 505.41778564453125)",Ref
3488,"(304.652099609375, 505.7906799316406)",Ref
3489,"(304.4865417480469, 505.2318115234375)",Ref
3490,"(304.9563903808594, 505.0967712402344)",Ref
3491,"(304.9476623535156, 505.2843322753906)",Ref
3492,"(304.9342041015625, 505.8209533691406)",Ref
3493,"(305.0370788574219, 505.8067932128906)",Ref
3494,"(305.1446228027344, 505.2005310058594)",Ref
3495,"(305.37762451171875, 504.9570617675781)",Ref
3496,"(305.4677734375, 504.3388671875)",Ref
3497,"(305.4628601074219, 503.9294738769531)",Ref
3498,"(305.4803466796875, 503.86639404296875)",Ref
3499,"(305.2781066894531, 504.0309753417969)",Ref
3500,"(304.9476623535156, 504.2843322753906)",Ref
3501,"(304.8209533691406, 504.9342041015625)",Ref
3502,"(304.7197570800781, 504.8868713378906)",Ref
3503,"(304.9325256347656, 504.6604919433594)",Ref
3504,"(304.68927001953125, 504.2453918457031)",Ref
3505,"(304.4628601074219, 504.0705261230469)",Ref
3506,"(304.6185607910156, 504.0)",Ref
