world_index,gaze_timestamp,gaze,marker,marker_type
1430,8730.91484933593,"(565.1706610515572, 389.5523253715256)","(606.6178588867188, 405.6383056640625)",Ref
1431,8730.92504389193,"(568.5026272922745, 396.8859662168691)","(611.4630126953125, 408.3404541015625)",Ref
1431,8730.939478798931,"(570.682347646172, 399.6916137066703)","(611.4630126953125, 408.3404541015625)",Ref
1431,8730.94836709493,"(571.5254868868309, 398.83789007278483)","(611.4630126953125, 408.3404541015625)",Ref
1434,8731.024829335931,"(586.0685926239422, 398.8500829337131)","(628.170654296875, 418.4330139160156)",Ref
1434,8731.03730852093,"(587.7415718440056, 400.0154674646701)","(628.170654296875, 418.4330139160156)",Ref
1434,8731.047379242931,"(590.2232179215331, 400.3915550791139)","(628.170654296875, 418.4330139160156)",Ref
1435,8731.05810503993,"(589.5830111154181, 401.87278710365916)","(633.544921875, 421.9294738769531)",Ref
1435,8731.071362298931,"(590.7272507314103, 396.35124733697086)","(633.544921875, 421.9294738769531)",Ref
1435,8731.080269335931,"(595.4584552383291, 400.46862867793703)","(633.544921875, 421.9294738769531)",Ref
1437,8731.12992526193,"(604.3930493608482, 400.66701569412135)","(645.0323486328125, 428.5968322753906)",Ref
1437,8731.14073577993,"(602.6095105635496, 403.75949146534987)","(645.0323486328125, 428.5968322753906)",Ref
1437,8731.15198865093,"(606.1294738630556, 405.9820639609461)","(645.0323486328125, 428.5968322753906)",Ref
1439,8731.193965502931,"(615.2002457076707, 411.7248577371387)","(655.7926635742188, 435.125732421875)",Ref
1439,8731.20686620593,"(615.020399856226, 412.85127527515465)","(655.7926635742188, 435.125732421875)",Ref
1439,8731.21705983593,"(616.4796339620962, 413.9631513926826)","(655.7926635742188, 435.125732421875)",Ref
1440,8731.229033316931,"(620.7581669472786, 413.90348889296973)","(660.8406372070312, 437.80096435546875)",Ref
1440,8731.23832815093,"(623.8922310838891, 416.2400601324304)","(660.8406372070312, 437.80096435546875)",Ref
1440,8731.246822002931,"(626.0819597498141, 416.1989681737151)","(660.8406372070312, 437.80096435546875)",Ref
1442,8731.30771653993,"(635.4881642473646, 420.0194263634913)","(671.5774536132812, 443.14453125)",Ref
1444,8731.35783765093,"(645.2489967804986, 423.7207596348939)","(683.5774536132812, 450.14453125)",Ref
1444,8731.37675579893,"(646.0278741742761, 430.0700131112441)","(683.5774536132812, 450.14453125)",Ref
1445,8731.40780448393,"(653.9661718665212, 428.523167193915)","(689.0961303710938, 453.0961608886719)",Ref
1446,8731.43902789093,"(659.8661462174188, 431.8755730455425)","(696.1723022460938, 456.9587097167969)",Ref
1446,8731.448579094931,"(660.1710638841217, 434.06246194175)","(696.1723022460938, 456.9587097167969)",Ref
1447,8731.46177046493,"(663.1633138271309, 433.01307986457743)","(700.5, 459.0555419921875)",Ref
1447,8731.482840187931,"(669.6947296630422, 431.68377634739795)","(700.5, 459.0555419921875)",Ref
1449,8731.52438618793,"(674.1165304033236, 436.05612836150925)","(711.3387451171875, 464.7273254394531)",Ref
1449,8731.53450426193,"(675.2685611546908, 436.67912268717595)","(711.3387451171875, 464.7273254394531)",Ref
1449,8731.54762726193,"(677.6898095371191, 438.66715311926015)","(711.3387451171875, 464.7273254394531)",Ref
1450,8731.55772131693,"(681.5441655295199, 442.3243109945956)","(717.0, 467.6785888671875)",Ref
1450,8731.568421761931,"(684.1266317905627, 443.25415476970556)","(717.0, 467.6785888671875)",Ref
1450,8731.57899968793,"(686.7445677613694, 446.7654721266635)","(717.0, 467.6785888671875)",Ref
1451,8731.58808959493,"(689.7018075839817, 454.36915938316054)","(723.5374145507812, 470.8389892578125)",Ref
1451,8731.600061927931,"(689.8309530536086, 458.2652725701826)","(723.5374145507812, 470.8389892578125)",Ref
1451,8731.613728187931,"(693.3595355039978, 459.395164829146)","(723.5374145507812, 470.8389892578125)",Ref
1452,8731.62152085393,"(696.539059034116, 456.4364264229732)","(728.6962890625, 473.41290283203125)",Ref
1452,8731.63247829893,"(697.5070997915057, 455.55130741656274)","(728.6962890625, 473.41290283203125)",Ref
1452,8731.646821020931,"(701.6688990633634, 458.01798256518873)","(728.6962890625, 473.41290283203125)",Ref
1452,8731.65473224293,"(702.1001487921601, 452.6342490408524)","(728.6962890625, 473.41290283203125)",Ref
1453,8731.666443094931,"(704.4602239856596, 453.2879574809971)","(731.9343872070312, 475.3520812988281)",Ref
1453,8731.67886805793,"(705.601409345486, 454.3735850038763)","(731.9343872070312, 475.3520812988281)",Ref
1454,8731.68798048393,"(706.69923209531, 454.36136833373314)","(739.2221069335938, 479.07318115234375)",Ref
1454,8731.699853557931,"(711.2662772520413, 456.17285542037047)","(739.2221069335938, 479.07318115234375)",Ref
1454,8731.713679372931,"(713.9606383293394, 457.0196589416864)","(739.2221069335938, 479.07318115234375)",Ref
1455,8731.72131335393,"(714.7046817520177, 457.67695837100223)","(745.0613403320312, 481.95294189453125)",Ref
1455,8731.73223835393,"(715.024393309118, 457.4462160299893)","(745.0613403320312, 481.95294189453125)",Ref
1455,8731.74521981693,"(719.8552969021483, 452.9015207804526)","(745.0613403320312, 481.95294189453125)",Ref
1455,8731.754551872931,"(719.7600810488324, 462.5656239337724)","(745.0613403320312, 481.95294189453125)",Ref
1456,8731.76619190993,"(720.5280760427887, 466.43389200047636)","(751.3157348632812, 484.9293212890625)",Ref
1456,8731.778580946931,"(723.1016600858958, 466.48616228159835)","(751.3157348632812, 484.9293212890625)",Ref
1457,8731.78780944693,"(724.9003776356014, 472.0597029934223)","(756.8529052734375, 487.5820617675781)",Ref
1457,8731.79881198393,"(728.8088101118661, 473.3505340080968)","(756.8529052734375, 487.5820617675781)",Ref
1457,8731.81479148393,"(729.3587894022897, 472.85136318465857)","(756.8529052734375, 487.5820617675781)",Ref
1458,8731.82205589093,"(730.612339645615, 468.12069159314166)","(765.200927734375, 492.2816467285156)",Ref
1458,8731.83291063193,"(735.7718368582077, 474.09717021149083)","(765.200927734375, 492.2816467285156)",Ref
1458,8731.845189853932,"(735.0821817461808, 476.586917988063)","(765.200927734375, 492.2816467285156)",Ref
1458,8731.854226242931,"(738.7280904283682, 475.58831834523363)","(765.200927734375, 492.2816467285156)",Ref
1459,8731.86605720593,"(743.0669583777957, 477.4651707604305)","(768.10791015625, 493.5443420410156)",Ref
1459,8731.87850520593,"(743.3315139500991, 478.00138002604774)","(768.10791015625, 493.5443420410156)",Ref
1460,8731.88758670593,"(747.7773986234569, 475.38453873479386)","(773.1669311523438, 496.9457702636719)",Ref
1460,8731.89940287293,"(745.513227999513, 479.442747664277)","(773.1669311523438, 496.9457702636719)",Ref
1460,8731.911707186931,"(750.1632641545744, 475.7979938499338)","(773.1669311523438, 496.9457702636719)",Ref
1460,8731.92083409493,"(751.8065882675905, 475.3008804549784)","(773.1669311523438, 496.9457702636719)",Ref
1461,8731.93183950193,"(753.5445645461568, 477.202892102878)","(779.5771484375, 500.2638244628906)",Ref
1461,8731.945725205931,"(755.6982088309667, 477.9686910272784)","(779.5771484375, 500.2638244628906)",Ref
1461,8731.954028446931,"(758.229479512934, 478.26217398385637)","(779.5771484375, 500.2638244628906)",Ref
1462,8731.96591963193,"(756.7668829170841, 478.1010316580223)","(784.5819702148438, 503.02490234375)",Ref
1462,8731.979601834932,"(760.7287204746997, 480.51987631055704)","(784.5819702148438, 503.02490234375)",Ref
1463,8731.98762611293,"(761.3811912701352, 484.77043892496704)","(792.98486328125, 507.24346923828125)",Ref
1463,8731.99845392793,"(763.3818676146792, 483.66043693685856)","(792.98486328125, 507.24346923828125)",Ref
1463,8732.011459853931,"(769.5084460272212, 491.07166734362437)","(792.98486328125, 507.24346923828125)",Ref
1463,8732.020689501931,"(771.9480963341579, 489.6927755769499)","(792.98486328125, 507.24346923828125)",Ref
1464,8732.03243874293,"(773.519193849788, 493.9135199957193)","(795.624755859375, 508.750732421875)",Ref
1464,8732.044820760932,"(775.1435607601538, 492.1366268346185)","(795.624755859375, 508.750732421875)",Ref
1464,8732.053934816931,"(775.5742054191377, 488.08032378622124)","(795.624755859375, 508.750732421875)",Ref
1465,8732.06491446493,"(778.8334303635474, 494.2922470851112)","(801.02490234375, 511.5819396972656)",Ref
1465,8732.07804235393,"(782.2557656409472, 492.36467437036)","(801.02490234375, 511.5819396972656)",Ref
1465,8732.08715153893,"(784.2135887873332, 491.6094834051647)","(801.02490234375, 511.5819396972656)",Ref
1466,8732.09901713193,"(785.016073335096, 491.5440048728495)","(807.4934692382812, 514.1814575195312)",Ref
1466,8732.11134442793,"(787.3680063105076, 492.4794131481284)","(807.4934692382812, 514.1814575195312)",Ref
1467,8732.12158722393,"(789.2609295412617, 492.5384896191098)","(812.8471069335938, 516.5242309570312)",Ref
1467,8732.13231513193,"(795.491008487594, 494.6120572419503)","(812.8471069335938, 516.5242309570312)",Ref
1467,8732.14600314993,"(789.1139783459898, 499.1039507719716)","(812.8471069335938, 516.5242309570312)",Ref
1467,8732.15437227993,"(795.9008660408497, 499.30315875680697)","(812.8471069335938, 516.5242309570312)",Ref
1480,8732.566210260931,"(397.5343870520777, 336.081051746392)","(331.0, 252.0)",Ref
1480,8732.57958214993,"(398.5911130322148, 338.13864805983917)","(331.0, 252.0)",Ref
1482,8732.62191870493,"(377.94530248669173, 328.5778795604961)","(348.4812316894531, 262.3541259765625)",Ref
1482,8732.63546881693,"(346.1382576245745, 308.09982837296394)","(348.4812316894531, 262.3541259765625)",Ref
1482,8732.64819548293,"(335.4000465902459, 303.4885897502791)","(348.4812316894531, 262.3541259765625)",Ref
1482,8732.65518474193,"(334.73446284934374, 303.4688798316509)","(348.4812316894531, 262.3541259765625)",Ref
1483,8732.666056204931,"(334.3699537930063, 302.72823850454677)","(347.39593505859375, 262.3140869140625)",Ref
1483,8732.67934698293,"(334.27534760159904, 300.3203146968976)","(347.39593505859375, 262.3140869140625)",Ref
1484,8732.68880761293,"(334.93122721880076, 301.0386113300337)","(365.90057373046875, 272.70355224609375)",Stop
1484,8732.69943198293,"(339.69745536541245, 299.79561097400983)","(365.90057373046875, 272.70355224609375)",Stop
1484,8732.71264994593,"(340.2565576536124, 299.749123702547)","(365.90057373046875, 272.70355224609375)",Stop
1485,8732.721835519931,"(342.30762093772444, 299.00593392634397)","(373.5203552246094, 276.6428527832031)",Ref
1485,8732.73509796493,"(343.28987329959705, 299.6778256939995)","(373.5203552246094, 276.6428527832031)",Ref
1485,8732.74611598293,"(344.59083808558876, 299.87523943257247)","(373.5203552246094, 276.6428527832031)",Ref
1485,8732.75518018693,"(348.91569055898765, 300.67144174404154)","(373.5203552246094, 276.6428527832031)",Ref
1487,8732.788496390931,"(354.45538097331496, 299.7607640113314)","(390.9003601074219, 286.2369689941406)",Ref
1487,8732.799204797931,"(358.6944962610754, 301.27166519924504)","(390.9003601074219, 286.2369689941406)",Ref
1487,8732.81439768693,"(360.368444619977, 304.54701767677943)","(390.9003601074219, 286.2369689941406)",Ref
1488,8732.822009038931,"(361.1862147770713, 302.7123034210042)","(389.8898010253906, 285.31768798828125)",Stop
1488,8732.83240442793,"(361.9198132655315, 301.71600747274726)","(389.8898010253906, 285.31768798828125)",Stop
1488,8732.845632278932,"(370.3965853593283, 304.2593702502244)","(389.8898010253906, 285.31768798828125)",Stop
1488,8732.85477835293,"(372.4707117808533, 300.2574653065973)","(389.8898010253906, 285.31768798828125)",Stop
1489,8732.86568485293,"(375.21026609347473, 305.83940179188465)","(409.1297302246094, 295.4468994140625)",Stop
1489,8732.87903503893,"(374.9115616826482, 303.8428414393527)","(409.1297302246094, 295.4468994140625)",Stop
1490,8732.888177908932,"(377.9992671461828, 306.0883603128154)","(417.02142333984375, 299.89068603515625)",Ref
1490,8732.89949913093,"(381.9872352876224, 307.3471414765637)","(417.02142333984375, 299.89068603515625)",Ref
1490,8732.912795852932,"(382.82895822951957, 308.32789640993076)","(417.02142333984375, 299.89068603515625)",Ref
1492,8732.955683389931,"(393.9630807505255, 309.2635182421651)","(434.9056091308594, 310.4032287597656)",Ref
1492,8732.966247630931,"(396.80004680410934, 309.1788118325641)","(434.9056091308594, 310.4032287597656)",Ref
1492,8732.98008651993,"(401.8000714589276, 312.6388439203768)","(434.9056091308594, 310.4032287597656)",Ref
1493,8732.988857408931,"(403.7767435234537, 312.60697329218925)","(433.20587158203125, 309.6204833984375)",Stop
1493,8732.99918155693,"(406.47905963330743, 314.3855767065755)","(433.20587158203125, 309.6204833984375)",Stop
1493,8733.011826426931,"(410.05359230269835, 317.4521436377669)","(433.20587158203125, 309.6204833984375)",Stop
1493,8733.02084868693,"(403.09978049525785, 318.8332493876661)","(433.20587158203125, 309.6204833984375)",Stop
1494,8733.03235818693,"(402.52995470138615, 322.0906590301678)","(452.0005187988281, 320.3205871582031)",Stop
1494,8733.046360056931,"(406.51950724538665, 321.31977552927833)","(452.0005187988281, 320.3205871582031)",Stop
1494,8733.05431520493,"(409.0572010037996, 324.5805697061726)","(452.0005187988281, 320.3205871582031)",Stop
1495,8733.065517223931,"(410.8490858435498, 324.2183813942445)","(460.0, 324.796875)",Ref
1495,8733.078106723931,"(413.82400823542935, 323.2365765707065)","(460.0, 324.796875)",Ref
1497,8733.131680482931,"(426.45080673894836, 326.8449326495097)","(477.62225341796875, 333.4781494140625)",Ref
1497,8733.14820577893,"(428.3862888306086, 327.79845376563986)","(477.62225341796875, 333.4781494140625)",Ref
1498,8733.15694488993,"(431.685246029651, 329.2410188908336)","(476.20465087890625, 332.56121826171875)",Stop
1498,8733.172759686931,"(432.2520534462835, 329.2817106216311)","(476.20465087890625, 332.56121826171875)",Stop
1499,8733.18754829793,"(437.05736750447375, 334.77385021425584)","(495.0419616699219, 342.9150695800781)",Stop
1499,8733.19852044593,"(444.9005770794693, 331.4304386493889)","(495.0419616699219, 342.9150695800781)",Stop
1499,8733.21168751993,"(446.0262861724291, 330.69078439148836)","(495.0419616699219, 342.9150695800781)",Stop
1499,8733.22083635293,"(446.40494786129534, 333.3400932981295)","(495.0419616699219, 342.9150695800781)",Stop
1500,8733.23181122393,"(449.72115259559166, 333.07702419144545)","(503.2845153808594, 346.95941162109375)",Ref
1500,8733.24615233493,"(455.40554695354757, 333.20337985314006)","(503.2845153808594, 346.95941162109375)",Ref
1500,8733.25414696393,"(456.5621616717747, 335.48836314541273)","(503.2845153808594, 346.95941162109375)",Ref
1502,8733.28810470493,"(464.61403886550795, 339.1594600867536)","(521.7075805664062, 357.1451110839844)",Ref
1502,8733.29827672393,"(469.88917886571403, 341.6064898302838)","(521.7075805664062, 357.1451110839844)",Ref
1502,8733.31147500093,"(470.78214877734695, 342.6431241774163)","(521.7075805664062, 357.1451110839844)",Ref
1502,8733.320685334931,"(475.3773751164084, 343.76919356957546)","(521.7075805664062, 357.1451110839844)",Ref
1504,8733.38043376093,"(491.5603760402413, 350.86113761115354)","(539.6720581054688, 368.21539306640625)",Ref
1505,8733.38769070493,"(493.2370462996147, 352.17748679997777)","(548.0, 372.6185607910156)",Ref
1505,8733.39932879793,"(495.43906410120553, 353.5260811088211)","(548.0, 372.6185607910156)",Ref
1505,8733.419082093931,"(498.8679365759342, 354.8482456980379)","(548.0, 372.6185607910156)",Ref
1507,8733.45763013093,"(509.40824254908637, 360.98267426834326)","(565.9775390625, 382.3534240722656)",Ref
1507,8733.47330203793,"(512.8822503583988, 363.0486558958447)","(565.9775390625, 382.3534240722656)",Ref
1507,8733.48253411193,"(515.9091149571801, 360.0005151707039)","(565.9775390625, 382.3534240722656)",Ref
1509,8733.529652611931,"(531.2311311611835, 368.68629038256176)","(583.7733764648438, 392.6494445800781)",Ref
1509,8733.542112648931,"(533.8003622730314, 371.0639771548273)","(583.7733764648438, 392.6494445800781)",Ref
1509,8733.55122803793,"(537.1998643811777, 372.1252482851047)","(583.7733764648438, 392.6494445800781)",Ref
1510,8733.56225231593,"(540.5822057896194, 373.5910296994451)","(592.1447143554688, 397.1778259277344)",Ref
1510,8733.575394259931,"(542.0206275864441, 376.00430630909227)","(592.1447143554688, 397.1778259277344)",Ref
1510,8733.58507755693,"(541.9280003886547, 374.7897889701098)","(592.1447143554688, 397.1778259277344)",Ref
1511,8733.59623340893,"(547.1467173578592, 374.0816997408949)","(601.8600463867188, 402.6069030761719)",Stop
1511,8733.60861007493,"(548.2592700654492, 377.716027670735)","(601.8600463867188, 402.6069030761719)",Stop
